transaction_id,customer_segment,product_category,region,order_value,quantity,date,customer_age,is_repeat_customer
36076,Regular,Books,South,251.82,4,2023-12-10,42,True
36077,New,Clothing,East,75.03,3,2023-01-28,36,True
36078,Regular,Electronics,North,173.14,3,2023-01-13,41,True
36079,Regular,Clothing,East,50.87,6,2023-07-01,43,False
36080,Regular,Sports,East,93.8,4,2023-06-18,48,True
36081,Premium,Clothing,East,327.65,3,2023-06-25,23,True
36082,Premium,Sports,South,168.2,5,2023-04-22,34,True
36083,Regular,Sports,North,115.24,3,2023-01-12,31,True
36084,New,Electronics,West,369.23,5,2023-07-07,50,False
36085,Regular,Home,East,258.47,3,2023-07-20,41,True
36086,Premium,Books,East,50.69,2,2023-08-16,28,False
36087,New,Clothing,South,19.22,3,2023-08-31,54,False
36088,Regular,Sports,East,87.0,6,2023-01-16,47,True
36089,Regular,Electronics,West,229.73,4,2023-06-20,31,False
36090,Regular,Clothing,South,296.58,1,2023-03-24,39,True
36091,Premium,Sports,West,677.03,3,2023-11-17,38,True
36092,Regular,Sports,North,80.71,2,2023-05-02,27,True
36093,Premium,Electronics,North,1786.62,2,2023-03-11,21,True
36094,Regular,Sports,West,27.31,3,2023-11-08,39,False
36095,New,Home,South,67.55,3,2023-05-10,34,True
36096,Regular,Clothing,North,72.06,2,2023-03-31,15,False
36097,Regular,Clothing,South,95.84,4,2023-07-30,35,True
36098,Premium,Sports,South,142.7,2,2023-10-25,51,False
36099,Regular,Clothing,East,73.38,1,2023-06-25,29,False
36100,Regular,Home,North,80.56,3,2023-01-25,18,True
36101,Regular,Books,West,100.32,3,2023-01-07,54,True
36102,New,Electronics,North,378.66,3,2023-06-15,55,True
36103,Regular,Clothing,South,57.89,1,2023-03-03,40,False
36104,Regular,Clothing,West,172.31,2,2023-06-27,31,False
36105,Regular,Books,West,54.27,2,2023-02-10,36,True
36106,Premium,Electronics,East,703.07,3,2023-05-22,26,True
36107,Regular,Books,South,35.81,4,2023-10-03,26,True
36108,New,Electronics,East,14.82,5,2023-06-01,33,True
36109,New,Electronics,East,235.05,1,2023-06-13,45,True
36110,Premium,Sports,South,48.58,4,2023-11-22,43,True
36111,New,Sports,East,24.8,5,2023-09-27,40,True
36112,New,Sports,North,95.56,7,2023-11-08,33,True
36113,Regular,Books,South,47.66,2,2023-05-30,51,True
36114,Regular,Home,North,57.9,3,2023-08-09,50,True
36115,Regular,Books,East,56.61,3,2023-11-14,23,True
36116,Regular,Sports,East,33.69,4,2023-12-02,35,True
36117,Regular,Home,North,139.95,1,2023-06-26,39,True
36118,Premium,Sports,South,117.58,2,2023-12-25,52,True
36119,New,Home,North,27.92,4,2023-10-22,38,True
36120,Regular,Clothing,West,95.04,4,2023-09-16,64,True
36121,Regular,Electronics,South,134.13,1,2023-08-20,48,True
36122,Regular,Books,North,88.13,3,2023-05-13,35,False
36123,Regular,Books,West,49.41,3,2023-02-04,40,False
36124,New,Clothing,West,161.92,2,2023-12-29,61,True
36125,Premium,Sports,East,355.43,4,2023-02-13,19,True
36126,Premium,Books,West,274.56,4,2023-01-24,48,True
36127,Premium,Clothing,North,247.14,6,2023-01-18,36,True
36128,Regular,Sports,North,115.8,1,2023-11-13,53,True
36129,Regular,Sports,South,89.55,6,2023-09-10,38,True
36130,Regular,Electronics,South,118.32,2,2023-06-30,40,True
36131,Regular,Home,North,51.45,5,2023-12-19,32,False
36132,Regular,Home,North,92.97,5,2023-03-09,25,False
36133,Premium,Clothing,East,214.72,5,2023-10-17,63,True
36134,New,Books,North,15.54,3,2023-02-20,39,True
36135,Premium,Home,West,667.82,4,2023-08-03,40,True
36136,New,Clothing,East,27.64,5,2023-08-29,32,True
36137,Regular,Home,South,86.65,3,2023-08-01,50,True
36138,Regular,Clothing,North,28.23,3,2023-12-27,39,True
36139,Regular,Electronics,South,75.35,2,2023-12-26,36,True
36140,New,Home,South,100.37,2,2023-03-10,13,False
36141,Regular,Sports,North,112.14,2,2023-10-08,42,True
36142,New,Sports,North,11.93,5,2023-06-05,39,True
36143,Premium,Home,West,385.16,3,2023-03-29,30,True
36144,Premium,Home,East,604.88,4,2023-04-12,37,False
36145,Regular,Books,East,93.67,2,2023-03-26,35,False
36146,Regular,Sports,East,22.79,5,2023-01-17,48,True
36147,Regular,Home,East,96.63,6,2023-03-15,44,True
36148,Regular,Home,North,96.39,3,2023-12-03,35,True
36149,New,Clothing,East,30.8,3,2023-12-25,41,True
36150,New,Clothing,West,2.3,4,2023-05-12,42,False
36151,Regular,Electronics,West,38.05,4,2023-06-25,57,True
36152,Regular,Home,West,33.98,2,2023-01-16,49,True
36153,New,Clothing,East,39.25,4,2023-02-25,34,True
36154,New,Sports,South,40.61,2,2023-04-14,8,True
36155,Premium,Sports,North,311.06,3,2023-07-31,47,True
36156,Premium,Electronics,North,182.24,5,2023-08-02,29,False
36157,Regular,Clothing,East,7.42,4,2023-05-21,60,True
36158,Regular,Home,North,80.29,1,2023-05-13,20,True
36159,Premium,Clothing,South,430.72,3,2023-02-19,54,False
36160,Premium,Sports,East,62.39,3,2023-07-14,54,False
36161,Regular,Electronics,East,171.85,2,2023-06-22,39,True
36162,Regular,Books,North,30.48,4,2023-12-23,47,True
36163,New,Electronics,South,126.35,3,2023-07-02,29,False
36164,Regular,Sports,East,108.15,3,2023-10-13,27,True
36165,Premium,Home,West,330.72,3,2023-02-07,50,True
36166,Regular,Clothing,West,191.65,4,2023-09-07,50,False
36167,New,Sports,East,55.9,2,2023-06-12,40,False
36168,Regular,Sports,West,61.06,6,2023-07-05,23,True
36169,Premium,Electronics,South,579.84,5,2023-03-20,28,True
36170,New,Clothing,North,29.93,2,2023-10-24,61,False
36171,Regular,Electronics,North,340.01,2,2023-09-27,51,True
36172,Regular,Sports,West,305.43,5,2023-06-05,45,True
36173,New,Electronics,South,107.82,2,2023-03-29,20,True
36174,New,Sports,West,67.07,1,2023-07-13,42,True
36175,Regular,Clothing,South,14.83,2,2023-05-28,45,True
36176,Regular,Clothing,West,50.02,4,2023-10-20,33,True
36177,Regular,Sports,North,57.9,4,2023-04-04,45,True
36178,Regular,Home,South,186.56,1,2023-06-09,29,False
36179,Regular,Clothing,South,61.0,3,2023-04-20,47,False
36180,Regular,Electronics,North,30.54,2,2023-01-04,39,True
36181,Premium,Electronics,West,1491.83,3,2023-06-01,40,True
36182,Regular,Books,North,11.84,4,2023-08-31,43,False
36183,New,Electronics,East,48.72,1,2023-07-18,53,True
36184,Regular,Electronics,West,418.05,3,2023-05-27,50,True
36185,Regular,Electronics,West,96.59,2,2023-07-14,51,True
36186,New,Sports,South,23.77,2,2023-12-14,35,True
36187,Regular,Sports,North,145.69,2,2023-09-07,32,True
36188,Premium,Clothing,East,159.06,6,2023-07-16,51,True
36189,Regular,Sports,West,262.62,5,2023-05-29,33,False
36190,New,Sports,West,119.31,2,2023-03-25,11,True
36191,Premium,Sports,West,189.15,2,2023-10-20,42,True
36192,Regular,Home,North,99.59,3,2023-10-10,34,True
36193,Regular,Electronics,South,864.19,3,2023-07-27,40,True
36194,Regular,Clothing,North,61.7,2,2023-04-18,55,True
36195,Regular,Electronics,North,62.49,5,2023-07-27,34,True
36196,Regular,Books,West,365.71,2,2023-05-24,54,True
36197,Regular,Clothing,East,121.48,1,2023-08-23,47,True
36198,Regular,Books,East,184.53,1,2023-10-01,34,True
36199,Regular,Electronics,North,496.48,4,2023-11-21,45,False
36200,New,Electronics,South,94.31,3,2023-09-01,12,True
36201,Regular,Electronics,South,245.32,3,2023-07-18,36,True
36202,New,Clothing,East,63.98,2,2023-07-03,44,True
36203,Premium,Clothing,West,258.64,2,2023-12-22,44,True
36204,Regular,Home,North,263.72,2,2023-02-12,53,False
36205,Regular,Home,North,127.28,2,2023-09-05,42,False
36206,Premium,Home,West,202.68,1,2023-01-08,39,True
36207,Regular,Home,East,144.54,2,2023-03-08,27,False
36208,Regular,Sports,West,6.48,1,2023-11-24,43,True
36209,New,Electronics,South,93.94,3,2023-11-20,31,True
36210,Regular,Sports,West,47.24,2,2023-08-28,29,True
36211,Regular,Electronics,North,549.52,2,2023-09-29,36,True
36212,Regular,Electronics,South,95.92,2,2023-03-14,65,True
36213,Regular,Sports,West,57.32,3,2023-03-25,37,True
36214,New,Home,South,118.57,4,2023-12-31,52,True
36215,Regular,Clothing,East,50.33,3,2023-10-26,49,True
36216,Premium,Home,East,564.56,4,2023-12-24,30,True
36217,Premium,Electronics,South,494.05,1,2023-01-15,24,False
36218,Regular,Home,West,19.71,1,2023-12-14,41,True
36219,New,Home,West,37.99,3,2023-07-06,35,True
36220,Premium,Books,West,87.34,1,2023-10-11,34,False
36221,Regular,Sports,East,5.78,1,2023-01-06,44,True
36222,Premium,Clothing,East,275.99,5,2023-02-01,46,False
36223,Premium,Home,South,398.7,3,2023-11-19,18,False
36224,Regular,Books,West,199.92,3,2023-09-09,42,True
36225,Regular,Sports,West,139.35,1,2023-11-30,15,True
36226,New,Electronics,North,32.38,3,2023-04-01,72,True
36227,Regular,Clothing,North,36.74,5,2023-04-05,38,False
36228,Regular,Sports,South,165.13,3,2023-05-13,23,False
36229,New,Electronics,North,447.29,3,2023-06-30,24,True
36230,Regular,Books,East,84.56,5,2023-05-07,52,True
36231,Regular,Clothing,East,41.89,1,2023-03-17,20,True
36232,New,Sports,West,96.66,4,2023-10-01,44,False
36233,New,Clothing,South,93.75,4,2023-11-13,51,True
36234,Regular,Clothing,West,107.93,3,2023-01-12,35,True
36235,Regular,Clothing,South,74.94,1,2023-07-30,30,False
36236,Regular,Sports,North,137.83,5,2023-05-17,60,True
36237,Regular,Clothing,South,51.86,5,2023-04-05,56,True
36238,Regular,Home,West,239.08,4,2023-03-06,50,True
36239,New,Home,South,40.61,3,2023-07-01,40,True
36240,Regular,Home,South,158.39,1,2023-04-26,33,True
36241,Regular,Electronics,West,62.91,3,2023-03-21,22,False
36242,Regular,Home,North,136.54,2,2023-04-10,50,True
36243,New,Electronics,North,23.61,2,2023-09-30,54,False
36244,Regular,Sports,North,116.78,2,2023-02-13,36,False
36245,New,Electronics,West,62.04,4,2023-06-19,29,True
36246,Regular,Electronics,North,106.73,2,2023-08-07,58,True
36247,New,Home,North,6.93,4,2023-12-06,51,True
36248,Premium,Sports,South,257.0,2,2023-08-24,45,True
36249,New,Electronics,West,189.13,3,2023-12-09,43,True
36250,Regular,Books,South,71.73,1,2023-10-27,38,True
36251,Premium,Books,North,102.79,4,2023-06-12,48,False
36252,Premium,Home,East,84.59,2,2023-12-07,49,False
36253,Regular,Electronics,South,273.84,3,2023-05-11,53,True
36254,New,Home,West,86.4,3,2023-11-11,32,True
36255,Regular,Sports,South,34.47,3,2023-04-12,29,False
36256,Regular,Books,South,71.36,4,2023-08-26,32,True
36257,Premium,Sports,West,358.74,2,2023-05-03,54,True
36258,Premium,Sports,East,249.9,4,2023-09-21,37,True
36259,New,Books,South,31.13,2,2023-07-23,32,True
36260,Premium,Home,North,112.67,3,2023-09-01,62,False
36261,New,Books,West,56.23,2,2023-12-19,26,True
36262,Premium,Sports,West,224.15,2,2023-09-19,40,True
36263,Regular,Sports,West,112.67,4,2023-07-20,32,True
36264,New,Sports,East,125.19,2,2023-03-30,9,False
36265,Regular,Sports,East,254.13,5,2023-09-02,35,True
36266,Regular,Books,South,34.14,3,2023-02-10,14,True
36267,Regular,Electronics,East,245.34,5,2023-10-12,43,True
36268,New,Home,West,148.0,1,2023-08-07,44,False
36269,Regular,Clothing,South,50.54,4,2023-12-20,38,True
36270,Premium,Home,North,173.17,3,2023-06-05,27,False
36271,Regular,Sports,West,70.95,2,2023-11-30,34,False
36272,New,Books,North,10.09,2,2023-03-16,57,False
36273,Regular,Books,South,20.71,3,2023-01-11,43,False
36274,Premium,Books,West,275.15,1,2023-12-06,50,False
36275,Regular,Sports,North,85.92,3,2023-05-27,35,False
36276,Regular,Clothing,North,80.95,3,2023-06-02,28,True
36277,New,Books,South,141.59,2,2023-02-02,64,False
36278,Premium,Sports,North,161.24,4,2023-04-30,19,True
36279,Regular,Clothing,West,122.78,3,2023-07-27,31,False
36280,New,Home,South,50.62,3,2023-04-27,55,True
36281,New,Home,East,50.54,3,2023-12-09,31,True
36282,Premium,Home,East,783.43,2,2023-11-18,40,True
36283,Regular,Home,South,564.8,4,2023-02-13,38,False
36284,Regular,Home,East,289.23,1,2023-08-25,29,False
36285,Regular,Sports,North,161.26,5,2023-06-18,38,True
36286,Regular,Electronics,South,140.52,1,2023-07-05,27,True
36287,Regular,Clothing,West,65.06,4,2023-03-23,51,True
36288,Premium,Home,South,435.52,3,2023-03-15,47,False
36289,Premium,Home,North,25.45,3,2023-04-22,38,True
36290,Regular,Books,East,46.56,5,2023-06-30,64,True
36291,Regular,Home,West,171.14,6,2023-02-06,59,False
36292,Premium,Clothing,North,86.07,3,2023-12-24,37,True
36293,Premium,Sports,North,161.93,3,2023-06-04,21,True
36294,Regular,Electronics,East,29.35,4,2023-09-05,39,False
36295,New,Clothing,North,17.6,4,2023-05-06,21,True
36296,Regular,Clothing,North,186.87,5,2023-08-28,22,True
36297,Regular,Sports,East,106.77,1,2023-11-18,29,True
36298,Premium,Sports,East,574.11,5,2023-07-28,41,True
36299,Regular,Books,South,137.08,2,2023-05-23,50,True
36300,Premium,Sports,North,184.98,3,2023-04-24,39,False
36301,Regular,Home,West,81.13,4,2023-08-11,39,False
36302,Regular,Home,West,361.46,3,2023-12-04,42,False
36303,Premium,Home,South,83.9,2,2023-03-11,28,True
36304,New,Home,South,70.56,2,2023-10-12,48,False
36305,Regular,Electronics,West,217.99,5,2023-07-03,45,True
36306,New,Sports,North,17.51,7,2023-05-29,58,True
36307,New,Electronics,South,87.23,2,2023-04-10,36,False
36308,Regular,Electronics,West,304.13,4,2023-10-10,38,True
36309,Regular,Home,West,65.01,2,2023-05-11,14,True
36310,Regular,Electronics,West,188.92,3,2023-06-27,50,True
36311,Regular,Books,West,66.13,1,2023-12-23,33,True
36312,New,Electronics,North,445.43,4,2023-07-08,43,False
36313,New,Sports,South,144.6,2,2023-12-29,37,True
36314,Regular,Home,North,146.34,3,2023-02-11,40,False
36315,Premium,Sports,South,338.26,4,2023-06-08,31,True
36316,Regular,Electronics,West,342.41,2,2023-08-25,39,True
36317,New,Electronics,East,50.57,1,2023-10-27,63,False
36318,Regular,Sports,North,100.61,4,2023-08-25,69,False
36319,Regular,Clothing,South,156.82,3,2023-01-05,39,False
36320,Regular,Clothing,East,298.47,1,2023-03-07,17,True
36321,New,Electronics,East,61.03,2,2023-04-18,31,False
36322,Regular,Electronics,North,381.98,4,2023-12-26,47,False
36323,New,Sports,North,25.91,3,2023-05-30,40,True
36324,New,Books,North,17.62,8,2023-09-16,22,False
36325,Regular,Sports,East,72.79,4,2023-05-14,39,True
36326,Regular,Clothing,South,79.26,2,2023-05-09,44,False
36327,Premium,Books,North,179.67,5,2023-02-14,65,True
36328,Regular,Clothing,South,184.25,1,2023-02-22,28,True
36329,Regular,Clothing,West,172.02,3,2023-04-15,38,True
36330,New,Clothing,North,17.79,2,2023-01-18,38,True
36331,Regular,Electronics,North,281.23,2,2023-03-25,53,True
36332,Regular,Sports,North,187.83,3,2023-02-09,30,True
36333,Regular,Home,East,127.23,1,2023-01-28,28,True
36334,Premium,Books,South,433.22,3,2023-10-03,59,True
36335,New,Sports,East,83.43,2,2023-01-03,39,True
36336,Regular,Electronics,West,250.99,3,2023-04-23,20,True
36337,Regular,Sports,East,50.37,4,2023-10-20,36,True
36338,New,Electronics,North,169.16,3,2023-06-26,31,True
36339,New,Clothing,East,34.92,5,2023-08-10,37,True
36340,Regular,Electronics,North,260.87,3,2023-06-17,58,True
36341,Regular,Sports,West,176.35,2,2023-07-02,43,True
36342,Regular,Home,South,138.59,2,2023-03-01,31,False
36343,Premium,Clothing,West,274.02,1,2023-08-12,29,True
36344,Regular,Electronics,North,378.37,1,2023-11-20,36,False
36345,Regular,Sports,South,135.95,6,2023-07-01,46,True
36346,Regular,Sports,North,89.99,2,2023-03-28,47,True
36347,Regular,Books,North,63.78,1,2023-08-09,57,False
36348,Regular,Sports,North,75.65,1,2023-04-11,32,True
36349,New,Clothing,West,34.28,1,2023-10-09,9,True
36350,Regular,Home,East,68.63,3,2023-06-24,42,False
36351,Premium,Clothing,North,329.89,3,2023-04-05,40,True
36352,Regular,Books,East,180.81,5,2023-07-25,42,False
36353,Regular,Electronics,West,521.52,4,2023-10-28,37,False
36354,New,Books,South,80.23,3,2023-06-30,28,False
36355,Regular,Sports,West,4.86,2,2023-02-07,48,True
36356,Regular,Electronics,East,373.04,4,2023-09-18,28,True
36357,Regular,Books,East,206.55,2,2023-08-19,39,True
36358,Regular,Clothing,North,123.02,3,2023-11-20,51,True
36359,Regular,Books,South,62.85,1,2023-08-07,43,True
36360,New,Electronics,South,103.81,2,2023-08-01,37,True
36361,Premium,Sports,West,512.49,8,2023-01-29,34,True
36362,Regular,Sports,North,97.87,1,2023-10-06,47,True
36363,Regular,Electronics,South,316.11,2,2023-02-26,31,True
36364,New,Home,West,31.61,2,2023-06-11,39,True
36365,New,Clothing,South,52.25,3,2023-12-18,18,False
36366,Regular,Clothing,South,22.38,2,2023-01-15,48,False
36367,New,Clothing,North,71.24,2,2023-07-07,46,True
36368,Regular,Books,North,160.58,3,2023-03-06,12,True
36369,Regular,Clothing,South,33.34,3,2023-03-26,48,True
36370,Premium,Books,East,159.56,4,2023-01-14,27,True
36371,Regular,Books,West,83.42,3,2023-02-16,43,True
36372,Regular,Electronics,West,210.7,6,2023-05-17,48,True
36373,Premium,Clothing,South,330.43,4,2023-06-07,49,False
36374,Regular,Home,West,180.93,5,2023-01-26,29,True
36375,Regular,Electronics,North,412.97,3,2023-01-27,35,True
36376,New,Books,East,32.46,5,2023-02-22,51,True
36377,Regular,Books,South,95.4,4,2023-06-25,38,False
36378,Regular,Clothing,North,213.8,2,2023-02-15,54,True
36379,Premium,Home,East,699.36,1,2023-06-03,37,True
36380,Premium,Electronics,East,1344.4,3,2023-01-15,38,False
36381,Premium,Clothing,North,285.41,2,2023-10-04,28,False
36382,New,Clothing,North,39.9,2,2023-10-30,30,False
36383,Premium,Home,West,56.95,1,2023-11-23,44,True
36384,Regular,Sports,South,78.4,1,2023-09-21,27,True
36385,New,Clothing,South,77.38,5,2023-04-03,48,True
36386,Premium,Books,South,414.06,4,2023-06-01,32,True
36387,New,Electronics,East,57.35,2,2023-01-21,37,False
36388,Regular,Electronics,South,288.67,3,2023-02-10,54,False
36389,New,Home,North,280.17,3,2023-04-14,47,True
36390,Regular,Electronics,North,584.31,3,2023-01-06,37,True
36391,Regular,Electronics,South,63.87,4,2023-07-24,32,True
36392,New,Clothing,East,53.06,2,2023-06-26,34,True
36393,Regular,Sports,South,30.14,2,2023-01-05,36,False
36394,Premium,Sports,North,555.39,5,2023-06-05,52,True
36395,Regular,Electronics,West,142.12,2,2023-11-14,30,False
36396,New,Clothing,West,56.1,2,2023-01-16,46,False
36397,Regular,Clothing,North,76.59,2,2023-10-10,25,True
36398,Regular,Home,South,140.39,2,2023-07-21,45,True
36399,Regular,Sports,South,42.92,2,2023-03-14,55,False
36400,New,Home,West,94.42,3,2023-04-19,36,False
36401,Regular,Electronics,East,429.69,3,2023-07-25,46,True
36402,Premium,Sports,North,513.94,3,2023-06-16,44,True
36403,New,Home,South,29.56,2,2023-07-18,46,False
36404,Regular,Electronics,South,234.36,2,2023-09-06,41,True
36405,Regular,Electronics,West,180.53,2,2023-07-30,59,False
36406,Regular,Electronics,West,111.74,2,2023-02-17,25,True
36407,New,Clothing,West,57.73,1,2023-05-27,72,True
36408,Regular,Books,South,8.08,4,2023-06-01,24,False
36409,Regular,Clothing,West,44.57,3,2023-11-03,16,True
36410,Premium,Home,North,310.19,3,2023-05-19,41,True
36411,New,Sports,West,45.14,4,2023-05-18,53,True
36412,Premium,Electronics,North,272.36,3,2023-11-01,32,True
36413,Regular,Electronics,East,64.65,3,2023-01-27,53,True
36414,Regular,Books,South,21.18,4,2023-02-20,28,True
36415,New,Clothing,West,75.33,4,2023-07-08,22,True
36416,Regular,Electronics,East,534.24,1,2023-07-03,62,True
36417,New,Electronics,East,71.69,1,2023-10-15,33,True
36418,Regular,Sports,East,71.68,7,2023-08-20,43,True
36419,Regular,Books,South,174.5,2,2023-10-23,29,True
36420,Premium,Clothing,West,239.57,3,2023-08-07,25,False
36421,New,Home,South,57.59,1,2023-10-22,26,True
36422,Regular,Electronics,East,171.39,2,2023-04-14,54,True
36423,Premium,Sports,North,281.26,5,2023-09-17,37,True
36424,Regular,Home,North,80.8,3,2023-09-03,34,True
36425,Premium,Sports,West,206.65,3,2023-10-05,27,True
36426,Regular,Sports,East,63.57,6,2023-03-25,58,True
36427,Regular,Clothing,South,109.93,6,2023-01-10,52,False
36428,Premium,Sports,West,244.21,2,2023-01-28,21,True
36429,Regular,Clothing,East,216.4,3,2023-03-31,36,True
36430,New,Home,East,49.29,3,2023-02-19,43,False
36431,Regular,Home,West,126.86,2,2023-02-14,39,True
36432,New,Clothing,South,87.93,2,2023-11-10,59,False
36433,Premium,Sports,South,295.17,2,2023-06-16,30,True
36434,New,Books,East,20.95,3,2023-03-07,54,True
36435,Premium,Electronics,West,1834.29,5,2023-07-12,35,False
36436,Regular,Electronics,West,267.26,4,2023-09-03,20,True
36437,Regular,Electronics,North,37.89,5,2023-07-28,38,True
36438,New,Home,South,34.88,3,2023-04-28,39,False
36439,New,Home,South,62.79,3,2023-05-23,53,True
36440,New,Home,North,1.02,3,2023-05-28,25,True
36441,Premium,Sports,West,587.65,3,2023-01-17,32,True
36442,New,Clothing,North,21.91,3,2023-03-17,29,True
36443,New,Books,West,54.14,2,2023-03-12,46,True
36444,New,Electronics,North,147.2,1,2023-01-16,51,True
36445,Regular,Electronics,North,239.03,2,2023-01-03,27,True
36446,Regular,Clothing,East,242.81,1,2023-08-27,48,True
36447,Premium,Clothing,East,189.6,1,2023-04-02,37,True
36448,Premium,Home,West,683.04,1,2023-12-07,47,True
36449,Premium,Home,South,417.31,3,2023-09-01,14,True
36450,Regular,Books,South,66.28,2,2023-07-30,33,True
36451,Regular,Home,North,138.07,3,2023-12-07,30,True
36452,Regular,Sports,South,58.85,4,2023-08-31,50,True
36453,Regular,Home,North,18.91,1,2023-04-04,13,True
36454,New,Sports,West,61.81,4,2023-09-28,19,True
36455,New,Books,West,23.02,2,2023-09-15,53,True
36456,Regular,Sports,West,112.97,4,2023-11-17,46,True
36457,Regular,Electronics,West,383.25,1,2023-03-12,49,True
36458,New,Clothing,North,39.84,1,2023-10-22,38,True
36459,Premium,Clothing,North,167.48,3,2023-09-06,43,True
36460,Premium,Sports,West,159.64,2,2023-02-27,48,False
36461,Regular,Clothing,West,62.68,4,2023-10-10,52,True
36462,Regular,Books,North,188.14,3,2023-02-12,54,True
36463,Regular,Electronics,South,256.17,1,2023-01-24,29,True
36464,New,Electronics,South,132.81,4,2023-03-28,26,True
36465,Regular,Electronics,West,356.16,6,2023-10-19,27,False
36466,Regular,Home,East,89.26,2,2023-12-21,28,True
36467,New,Sports,North,26.31,4,2023-06-05,33,True
36468,Premium,Clothing,West,137.18,2,2023-03-07,34,True
36469,Regular,Electronics,East,287.75,5,2023-01-10,39,False
36470,New,Clothing,North,55.14,3,2023-07-19,46,False
36471,Regular,Sports,South,94.25,4,2023-10-21,49,False
36472,New,Clothing,East,37.47,5,2023-02-04,31,True
36473,Regular,Electronics,North,133.45,1,2023-10-15,33,True
36474,Regular,Electronics,West,682.53,4,2023-02-02,35,True
36475,Premium,Books,North,457.9,2,2023-08-24,55,False
36476,Regular,Electronics,South,163.12,6,2023-06-07,43,True
36477,New,Home,South,26.8,5,2023-04-20,53,True
36478,Premium,Sports,South,465.85,3,2023-10-24,50,True
36479,Premium,Sports,East,117.85,2,2023-06-12,32,True
36480,Regular,Books,East,101.39,4,2023-05-27,21,True
36481,Regular,Sports,North,265.28,3,2023-10-19,38,True
36482,Premium,Clothing,East,121.26,3,2023-11-26,36,True
36483,New,Sports,South,45.22,5,2023-01-17,38,False
36484,Regular,Clothing,North,61.16,2,2023-12-04,50,True
36485,New,Sports,West,51.7,3,2023-11-29,39,True
36486,New,Electronics,North,93.42,3,2023-02-11,24,True
36487,Premium,Clothing,West,349.95,3,2023-08-29,44,True
36488,New,Books,West,22.66,2,2023-10-03,39,False
36489,Regular,Home,West,191.75,4,2023-10-29,53,True
36490,New,Home,North,93.12,5,2023-08-30,46,True
36491,Regular,Clothing,North,116.57,3,2023-04-03,30,True
36492,Regular,Electronics,West,118.36,5,2023-12-18,35,True
36493,Regular,Electronics,South,120.32,2,2023-02-01,40,True
36494,Regular,Home,North,115.46,1,2023-08-21,61,True
36495,Regular,Home,North,44.34,2,2023-12-30,32,False
36496,New,Electronics,North,259.09,4,2023-07-10,37,True
36497,Regular,Clothing,West,81.87,3,2023-12-24,22,True
36498,Regular,Sports,East,152.59,1,2023-07-09,41,False
36499,New,Electronics,South,8.4,3,2023-10-10,24,False
36500,Regular,Electronics,East,293.11,5,2023-05-07,48,False
36501,New,Sports,West,9.36,4,2023-12-28,37,False
36502,Regular,Clothing,South,121.45,3,2023-01-31,51,False
36503,Premium,Clothing,South,782.34,3,2023-09-14,33,True
36504,New,Clothing,East,10.94,4,2023-11-17,50,True
36505,New,Books,East,19.93,1,2023-09-01,65,False
36506,Regular,Clothing,East,63.18,5,2023-03-05,20,True
36507,New,Books,East,74.63,1,2023-01-28,27,False
36508,New,Clothing,West,37.75,3,2023-05-30,38,False
36509,Premium,Sports,West,183.73,3,2023-04-23,29,False
36510,Regular,Electronics,South,190.76,2,2023-05-19,28,True
36511,Regular,Books,North,18.45,2,2023-08-20,53,True
36512,Regular,Sports,East,70.83,1,2023-01-20,32,True
36513,Regular,Sports,South,198.86,3,2023-09-14,46,False
36514,Regular,Electronics,South,329.78,5,2023-08-17,62,False
36515,Regular,Clothing,South,7.72,2,2023-09-02,51,False
36516,Premium,Sports,East,315.22,3,2023-12-24,32,True
36517,Premium,Books,North,153.43,2,2023-05-14,43,True
36518,Regular,Electronics,West,54.53,5,2023-07-10,47,False
36519,Regular,Electronics,West,74.76,2,2023-05-26,44,True
36520,Regular,Clothing,West,120.9,2,2023-05-03,28,True
36521,New,Books,East,42.58,2,2023-11-27,61,True
36522,Regular,Home,East,202.37,2,2023-03-31,47,False
36523,Regular,Books,North,78.65,4,2023-05-12,44,True
36524,Regular,Sports,West,35.97,1,2023-01-02,41,False
36525,Regular,Sports,North,74.07,5,2023-09-18,44,True
36526,New,Home,North,79.31,5,2023-04-26,41,True
36527,Regular,Sports,West,160.69,2,2023-12-31,56,True
36528,Regular,Home,East,145.82,3,2023-10-28,45,True
36529,Premium,Electronics,East,978.56,4,2023-01-29,49,True
36530,Premium,Electronics,North,1196.62,3,2023-04-25,57,True
36531,New,Sports,South,91.21,3,2023-03-20,41,True
36532,Premium,Home,East,399.4,1,2023-11-22,19,False
36533,Regular,Clothing,North,74.82,3,2023-11-29,30,True
36534,Premium,Sports,East,136.31,4,2023-04-04,30,True
36535,New,Clothing,East,19.07,1,2023-04-13,47,True
36536,Premium,Books,North,194.43,3,2023-08-23,43,True
36537,Premium,Home,North,62.66,3,2023-07-09,59,False
36538,Regular,Home,North,69.91,1,2023-02-19,58,True
36539,Regular,Books,East,117.71,3,2023-04-19,33,True
36540,Regular,Sports,East,49.1,2,2023-04-20,44,True
36541,Regular,Sports,West,115.92,2,2023-10-04,44,False
36542,Regular,Clothing,South,88.67,3,2023-08-13,46,True
36543,Regular,Clothing,West,74.48,2,2023-11-10,43,True
36544,Regular,Electronics,North,221.53,7,2023-08-25,52,True
36545,Regular,Books,East,11.61,3,2023-07-14,39,True
36546,New,Sports,North,28.53,2,2023-08-25,36,True
