transaction_id,amount,date,category,customer_type
8615,13.29,2023-02-23,Electronics,Regular
8616,65.7,2023-05-05,Books,New
8617,38.17,2023-11-28,Electronics,Regular
8618,52.98,2023-11-29,Books,Regular
8619,39.05,2023-07-29,Clothing,New
8620,138.04,2023-09-14,Home,Regular
8621,50.14,2023-11-08,Electronics,Regular
8622,30.74,2023-12-16,Home,New
8623,115.66,2023-06-28,Clothing,Regular
8624,43.81,2023-07-24,Books,Premium
8625,38.31,2023-06-01,Books,Premium
8626,48.27,2023-01-27,Clothing,Regular
8627,29.6,2023-06-04,Home,Regular
8628,33.48,2023-10-16,Home,New
8629,16.38,2023-10-21,Home,New
8630,13.44,2023-11-22,Home,New
8631,9.99,2023-01-19,Electronics,Premium
8632,6.23,2023-07-12,Home,Premium
8633,11.52,2023-02-09,Electronics,Premium
8634,26.87,2023-03-15,Clothing,Regular
8635,37.48,2023-11-25,Books,New
8636,23.91,2023-07-01,Electronics,Regular
8637,1.96,2023-10-04,Home,Regular
8638,219.09,2023-01-24,Books,Regular
8639,121.97,2023-06-02,Electronics,Regular
8640,56.54,2023-09-04,Books,Regular
8641,326.68,2023-02-18,Clothing,Regular
8642,10.25,2023-04-29,Home,Regular
8643,318.99,2023-01-24,Clothing,Regular
8644,10.4,2023-08-26,Books,New
8645,44.1,2023-12-21,Clothing,Regular
8646,7.18,2023-10-29,Home,New
8647,33.7,2023-12-22,Electronics,New
8648,52.64,2023-11-05,Clothing,New
8649,27.51,2023-11-09,Home,New
8650,78.0,2023-07-30,Books,Premium
8651,37.29,2023-07-09,Clothing,Regular
8652,17.69,2023-05-29,Electronics,Premium
8653,16.77,2023-10-26,Clothing,New
8654,87.63,2023-03-08,Books,New
8655,15.11,2023-01-21,Books,Regular
8656,99.33,2023-12-12,Books,Regular
8657,143.63,2023-01-02,Clothing,Regular
8658,4.47,2023-12-23,Clothing,Regular
8659,128.96,2023-09-24,Clothing,Premium
8660,392.49,2023-04-30,Electronics,Regular
8661,44.81,2023-09-12,Home,Regular
8662,67.96,2023-10-26,Clothing,Regular
8663,114.94,2023-03-31,Electronics,Regular
8664,23.79,2023-10-09,Books,Regular
8665,41.21,2023-10-21,Clothing,Regular
8666,6.84,2023-04-02,Clothing,New
8667,39.11,2023-01-16,Clothing,Regular
8668,60.2,2023-03-16,Electronics,Premium
8669,61.52,2023-03-15,Clothing,New
8670,118.93,2023-01-24,Clothing,Regular
8671,13.07,2023-09-22,Home,Regular
8672,17.48,2023-05-19,Electronics,Regular
8673,322.02,2023-11-19,Home,Premium
8674,27.65,2023-04-03,Home,Regular
8675,42.1,2023-06-15,Home,Premium
8676,30.56,2023-08-22,Home,Regular
8677,12.35,2023-11-17,Books,New
8678,232.35,2023-07-11,Clothing,Regular
8679,17.58,2023-05-17,Home,Premium
8680,8.56,2023-11-13,Electronics,Premium
8681,19.28,2023-04-24,Clothing,New
8682,3.0,2023-01-29,Home,Regular
8683,15.16,2023-06-12,Home,Regular
8684,10.36,2023-10-14,Electronics,Regular
8685,69.47,2023-01-12,Books,New
8686,14.76,2023-08-02,Electronics,New
8687,96.1,2023-08-05,Books,Regular
8688,177.36,2023-12-05,Books,Regular
8689,84.56,2023-04-15,Books,Premium
8690,25.57,2023-04-12,Home,Premium
8691,39.23,2023-06-10,Home,Regular
8692,5.31,2023-05-11,Books,Premium
8693,28.2,2023-09-26,Books,Regular
8694,11.79,2023-08-23,Home,Premium
8695,76.19,2023-10-05,Books,New
8696,725.82,2023-10-27,Home,New
8697,60.33,2023-12-03,Books,Regular
8698,3.04,2023-06-07,Home,Premium
8699,21.47,2023-12-26,Electronics,Premium
8700,38.36,2023-03-20,Books,Regular
8701,36.78,2023-09-18,Books,Regular
8702,13.78,2023-07-14,Electronics,Regular
8703,44.45,2023-10-26,Clothing,Premium
8704,7.46,2023-06-24,Books,Regular
8705,10.66,2023-10-14,Clothing,Regular
8706,71.88,2023-12-06,Electronics,New
8707,9.79,2023-09-25,Books,Regular
8708,63.17,2023-10-11,Clothing,Regular
8709,6.4,2023-01-25,Books,Premium
8710,275.28,2023-03-16,Books,Regular
8711,13.08,2023-12-22,Home,Regular
8712,25.32,2023-09-11,Clothing,Premium
8713,49.24,2023-07-24,Home,New
8714,16.8,2023-05-14,Home,New
8715,39.33,2023-01-17,Clothing,Regular
8716,66.05,2023-05-15,Clothing,Regular
8717,104.87,2023-07-02,Home,Regular
8718,85.61,2023-03-19,Books,Premium
8719,26.95,2023-03-05,Books,Regular
8720,27.77,2023-07-05,Electronics,New
8721,554.98,2023-08-02,Books,Regular
8722,103.53,2023-03-29,Clothing,New
8723,10.96,2023-08-03,Clothing,Regular
8724,37.34,2023-11-25,Electronics,New
8725,22.15,2023-06-22,Clothing,Premium
8726,28.15,2023-11-09,Home,Regular
8727,7.57,2023-12-05,Electronics,New
8728,20.2,2023-02-03,Electronics,Regular
8729,291.16,2023-02-04,Books,Regular
8730,66.35,2023-06-23,Books,Regular
8731,1.67,2023-08-03,Home,Regular
8732,142.6,2023-06-05,Home,Premium
8733,122.43,2023-04-30,Books,Regular
8734,21.52,2023-08-22,Books,Regular
8735,78.31,2023-01-01,Home,Premium
8736,11.81,2023-12-20,Books,Regular
8737,18.83,2023-03-26,Electronics,New
8738,199.99,2023-12-01,Home,New
8739,23.9,2023-02-09,Books,Premium
8740,3.51,2023-03-28,Clothing,Premium
8741,30.69,2023-03-27,Clothing,New
8742,30.14,2023-12-30,Home,Regular
8743,139.5,2023-01-02,Clothing,New
8744,33.69,2023-08-22,Clothing,Regular
8745,19.97,2023-11-14,Electronics,New
8746,116.06,2023-09-03,Home,New
8747,38.28,2023-05-13,Clothing,Premium
8748,13.46,2023-12-16,Books,Regular
8749,132.42,2023-11-23,Home,New
8750,41.78,2023-06-08,Home,Premium
8751,33.23,2023-07-29,Clothing,Regular
8752,41.0,2023-12-20,Clothing,Regular
8753,9.16,2023-12-25,Electronics,Premium
8754,17.58,2023-06-14,Books,Regular
8755,33.26,2023-11-06,Electronics,New
8756,26.22,2023-04-21,Electronics,New
8757,152.46,2023-05-16,Books,Regular
8758,42.99,2023-03-02,Clothing,New
8759,92.38,2023-03-18,Electronics,Regular
8760,33.49,2023-08-28,Home,New
8761,117.63,2023-07-06,Electronics,Regular
8762,53.36,2023-03-26,Books,New
8763,33.65,2023-05-28,Electronics,Regular
8764,32.59,2023-05-17,Electronics,Regular
8765,10.53,2023-12-27,Home,Regular
8766,60.84,2023-11-08,Books,Regular
8767,31.56,2023-05-22,Home,Premium
8768,18.13,2023-11-30,Clothing,Regular
8769,124.93,2023-05-06,Books,Regular
8770,7.39,2023-09-01,Electronics,Regular
8771,19.95,2023-12-19,Home,Regular
8772,113.67,2023-05-23,Home,New
8773,48.36,2023-09-06,Books,New
8774,31.27,2023-04-19,Home,Regular
8775,44.76,2023-04-08,Books,Regular
8776,41.07,2023-07-29,Clothing,New
8777,5.37,2023-12-24,Books,New
8778,21.78,2023-06-15,Books,New
8779,230.4,2023-12-09,Clothing,Premium
8780,15.01,2023-11-30,Clothing,New
8781,22.6,2023-04-03,Electronics,New
8782,17.29,2023-05-27,Home,Regular
8783,29.83,2023-08-23,Clothing,Regular
8784,16.45,2023-07-09,Clothing,Regular
8785,59.39,2023-02-05,Home,Regular
8786,41.96,2023-12-29,Home,Regular
8787,83.79,2023-10-02,Electronics,Regular
8788,9.38,2023-06-09,Electronics,New
8789,22.01,2023-08-14,Books,Regular
8790,25.26,2023-02-01,Electronics,Premium
8791,57.21,2023-06-30,Clothing,New
8792,12.78,2023-12-06,Clothing,New
8793,99.36,2023-11-24,Home,New
8794,137.51,2023-05-04,Electronics,New
8795,10.11,2023-07-13,Books,New
8796,18.37,2023-09-12,Books,New
8797,17.49,2023-05-05,Books,New
8798,779.66,2023-01-24,Books,Regular
8799,19.77,2023-07-04,Home,New
8800,247.93,2023-08-08,Electronics,Regular
8801,7.24,2023-01-03,Electronics,Regular
8802,10.1,2023-02-04,Electronics,Regular
8803,14.53,2023-03-17,Electronics,Premium
8804,12.0,2023-05-08,Books,Regular
8805,24.01,2023-07-17,Books,Regular
8806,14.15,2023-04-18,Home,New
8807,12.39,2023-04-11,Home,Premium
8808,132.98,2023-11-14,Books,Premium
8809,143.82,2023-02-22,Clothing,New
8810,103.46,2023-06-30,Electronics,Regular
8811,62.1,2023-12-14,Home,Regular
8812,37.01,2023-08-17,Books,Regular
8813,18.24,2023-09-19,Electronics,Regular
8814,10.55,2023-06-07,Electronics,New
8815,51.19,2023-01-08,Books,New
8816,8.1,2023-08-24,Clothing,New
8817,10.05,2023-08-19,Clothing,Regular
8818,132.09,2023-02-10,Home,Regular
8819,324.01,2023-06-18,Books,Premium
8820,53.09,2023-12-01,Home,Regular
8821,124.93,2023-03-16,Clothing,New
8822,24.66,2023-06-18,Home,New
8823,6.65,2023-06-18,Home,Premium
8824,69.03,2023-10-23,Clothing,Regular
8825,65.57,2023-10-28,Electronics,Regular
8826,36.09,2023-10-05,Electronics,New
8827,24.76,2023-05-14,Clothing,Regular
8828,105.07,2023-01-27,Electronics,Regular
8829,10.15,2023-05-08,Books,New
8830,13.08,2023-09-06,Electronics,Regular
8831,9.88,2023-09-14,Clothing,Regular
8832,36.67,2023-12-19,Books,Regular
8833,8.98,2023-06-15,Home,Premium
8834,14.57,2023-08-19,Clothing,Regular
8835,14.2,2023-07-16,Clothing,New
8836,24.22,2023-02-24,Electronics,Premium
8837,5.56,2023-06-18,Books,New
8838,36.77,2023-07-18,Clothing,Premium
8839,147.93,2023-12-14,Books,Premium
8840,38.96,2023-05-14,Books,New
8841,210.52,2023-12-24,Electronics,Regular
8842,164.15,2023-07-17,Clothing,New
8843,84.21,2023-03-30,Books,Regular
8844,36.22,2023-03-11,Books,Regular
8845,34.02,2023-02-21,Home,New
8846,82.81,2023-06-15,Electronics,New
8847,20.7,2023-01-09,Clothing,Regular
8848,3.46,2023-06-12,Books,Regular
8849,59.76,2023-12-27,Electronics,Regular
8850,8.52,2023-09-02,Clothing,Regular
8851,10.44,2023-10-05,Books,Regular
8852,33.12,2023-02-13,Clothing,Premium
8853,29.54,2023-06-22,Clothing,New
8854,6.08,2023-04-15,Electronics,Regular
8855,40.39,2023-11-23,Electronics,Regular
8856,105.57,2023-03-08,Home,Premium
8857,8.55,2023-06-17,Home,Regular
8858,152.47,2023-08-03,Home,Premium
8859,5.09,2023-07-07,Books,Regular
8860,420.22,2023-10-31,Home,Regular
8861,20.22,2023-03-26,Clothing,Regular
8862,39.44,2023-05-18,Electronics,Regular
8863,3.42,2023-10-17,Clothing,Regular
8864,30.74,2023-07-12,Electronics,New
8865,43.56,2023-05-27,Electronics,Premium
8866,29.86,2023-01-11,Clothing,Regular
8867,16.85,2023-10-02,Clothing,Premium
8868,10.63,2023-12-21,Books,Regular
8869,128.59,2023-08-15,Electronics,New
8870,34.36,2023-11-09,Home,Regular
8871,210.38,2023-07-08,Books,Regular
8872,17.61,2023-03-26,Home,Premium
8873,19.65,2023-01-06,Books,Regular
8874,88.12,2023-08-27,Electronics,New
8875,4.72,2023-06-29,Clothing,Regular
8876,7.72,2023-10-13,Clothing,Regular
8877,123.59,2023-09-11,Electronics,Regular
8878,8.11,2023-12-27,Clothing,Regular
8879,3.73,2023-07-06,Electronics,New
8880,311.76,2023-06-05,Electronics,New
8881,6.22,2023-04-15,Electronics,Regular
8882,41.3,2023-06-24,Books,New
8883,35.98,2023-11-15,Clothing,Regular
8884,1.14,2023-01-16,Books,Regular
8885,24.03,2023-12-23,Home,Premium
8886,56.72,2023-12-29,Electronics,Premium
8887,50.66,2023-08-07,Clothing,Regular
8888,97.93,2023-05-02,Home,Regular
8889,20.8,2023-03-23,Electronics,Regular
8890,77.87,2023-04-11,Home,New
8891,14.48,2023-01-19,Books,New
8892,6.09,2023-06-23,Books,Regular
8893,6.98,2023-01-21,Clothing,Premium
8894,5.73,2023-09-20,Home,New
8895,111.22,2023-05-16,Home,Regular
8896,5.38,2023-03-14,Books,Regular
8897,46.01,2023-07-18,Books,Premium
8898,24.07,2023-12-22,Clothing,New
8899,29.28,2023-09-11,Electronics,New
8900,170.09,2023-06-29,Clothing,Premium
8901,19.57,2023-10-11,Books,New
8902,68.99,2023-09-27,Clothing,Regular
8903,34.64,2023-11-22,Electronics,Regular
8904,27.59,2023-03-16,Books,Regular
8905,523.2,2023-11-10,Electronics,Regular
8906,5.87,2023-04-20,Clothing,Premium
8907,155.55,2023-12-10,Electronics,New
8908,72.8,2023-04-13,Books,New
8909,18.63,2023-12-05,Books,Regular
8910,233.97,2023-12-18,Electronics,Regular
8911,3.6,2023-02-23,Clothing,Regular
8912,17.71,2023-12-22,Clothing,Premium
8913,7.77,2023-02-01,Clothing,Premium
8914,54.3,2023-03-21,Clothing,New
8915,8.71,2023-06-12,Home,Regular
8916,55.68,2023-12-29,Home,New
8917,26.48,2023-06-28,Electronics,Premium
8918,18.63,2023-07-20,Home,Regular
8919,52.79,2023-09-11,Home,Regular
8920,23.99,2023-12-20,Home,Premium
8921,8.97,2023-10-13,Electronics,Regular
8922,954.94,2023-03-23,Home,New
8923,18.46,2023-04-21,Clothing,Regular
8924,2.31,2023-02-05,Clothing,Regular
8925,12.06,2023-08-24,Electronics,Regular
8926,7.24,2023-03-07,Electronics,Regular
8927,89.24,2023-04-04,Electronics,New
8928,48.71,2023-11-21,Books,Regular
8929,53.43,2023-04-30,Home,Regular
8930,21.24,2023-07-26,Electronics,Premium
8931,23.68,2023-05-26,Electronics,New
8932,21.22,2023-01-28,Electronics,New
8933,30.04,2023-05-13,Clothing,Regular
8934,90.23,2023-05-29,Electronics,Regular
8935,49.57,2023-11-23,Clothing,New
8936,60.35,2023-04-29,Clothing,Regular
8937,60.31,2023-05-19,Books,Premium
8938,95.71,2023-10-13,Electronics,Regular
8939,46.8,2023-10-05,Books,Regular
8940,50.94,2023-10-19,Electronics,Premium
8941,137.91,2023-12-15,Home,New
8942,14.91,2023-10-18,Electronics,Regular
8943,11.86,2023-05-29,Electronics,Regular
8944,7.98,2023-10-27,Electronics,Regular
8945,41.24,2023-07-05,Electronics,Premium
8946,3.58,2023-04-12,Electronics,New
8947,57.66,2023-04-21,Electronics,New
8948,29.05,2023-03-23,Books,Premium
8949,129.23,2023-02-22,Home,New
8950,14.79,2023-03-09,Books,Regular
8951,25.95,2023-01-24,Home,Regular
8952,127.31,2023-11-21,Books,Premium
8953,174.12,2023-12-06,Books,Regular
8954,14.64,2023-08-03,Electronics,Regular
8955,41.19,2023-11-03,Books,Regular
8956,47.15,2023-03-09,Home,Premium
8957,51.85,2023-11-26,Clothing,Premium
8958,24.17,2023-07-04,Home,New
8959,154.11,2023-01-25,Books,Premium
8960,3.43,2023-02-21,Clothing,Premium
8961,19.98,2023-04-23,Electronics,Regular
8962,56.69,2023-01-16,Clothing,Regular
8963,57.32,2023-04-23,Electronics,Regular
8964,167.89,2023-01-22,Home,Regular
8965,139.47,2023-03-28,Clothing,Regular
8966,23.51,2023-04-07,Clothing,New
8967,157.57,2023-12-29,Clothing,New
8968,14.06,2023-03-27,Electronics,New
8969,101.2,2023-03-29,Electronics,Premium
8970,290.8,2023-09-08,Home,Regular
8971,142.3,2023-11-10,Home,Regular
8972,37.6,2023-05-22,Books,Premium
8973,22.24,2023-11-16,Electronics,Regular
8974,5.29,2023-05-05,Home,Premium
8975,48.07,2023-03-13,Clothing,New
8976,8.69,2023-05-01,Clothing,Regular
8977,12.78,2023-08-11,Clothing,Regular
8978,7.93,2023-05-15,Home,New
8979,19.06,2023-09-03,Clothing,Regular
8980,32.02,2023-03-28,Clothing,Regular
8981,45.99,2023-09-13,Electronics,Regular
8982,16.11,2023-05-07,Electronics,Regular
8983,119.48,2023-06-16,Home,Regular
8984,25.79,2023-07-23,Electronics,Regular
8985,12.87,2023-09-08,Books,New
8986,43.45,2023-03-29,Home,Premium
8987,349.42,2023-11-02,Books,Regular
8988,49.51,2023-09-21,Books,Regular
8989,21.43,2023-03-27,Home,New
8990,5.3,2023-12-22,Electronics,Regular
8991,25.45,2023-08-31,Electronics,Premium
8992,43.9,2023-06-15,Home,Premium
8993,20.8,2023-02-27,Books,Regular
8994,4.49,2023-07-14,Home,New
8995,11.93,2023-03-02,Home,Regular
8996,189.7,2023-06-06,Clothing,Regular
8997,185.08,2023-05-30,Clothing,Regular
8998,11.43,2023-09-20,Books,Regular
8999,74.24,2023-03-12,Electronics,Regular
9000,8.05,2023-10-27,Clothing,Regular
9001,178.61,2023-04-30,Clothing,New
9002,44.45,2023-06-12,Books,Regular
9003,103.5,2023-10-09,Home,Premium
9004,4.23,2023-08-17,Clothing,Regular
9005,74.68,2023-04-23,Electronics,Premium
9006,32.81,2023-05-21,Books,Regular
9007,92.05,2023-04-22,Clothing,Regular
9008,99.27,2023-08-06,Books,Premium
9009,35.84,2023-05-02,Clothing,Regular
9010,16.1,2023-09-22,Clothing,Regular
9011,84.41,2023-07-31,Books,Regular
9012,30.81,2023-02-23,Electronics,Premium
9013,11.62,2023-04-24,Electronics,New
9014,10.98,2023-03-22,Home,Regular
9015,5.63,2023-05-23,Clothing,Regular
9016,17.95,2023-07-08,Home,Regular
9017,124.37,2023-07-04,Books,Regular
9018,40.99,2023-10-03,Home,Regular
9019,17.54,2023-03-11,Books,New
9020,86.99,2023-12-12,Electronics,Premium
9021,12.2,2023-05-06,Books,Regular
9022,37.13,2023-04-20,Books,Premium
9023,26.69,2023-09-08,Home,New
9024,84.35,2023-10-22,Clothing,Regular
9025,4.99,2023-05-19,Home,Regular
9026,11.94,2023-09-30,Electronics,Regular
9027,4.64,2023-11-19,Electronics,Premium
9028,24.25,2023-10-07,Electronics,New
9029,141.7,2023-01-13,Clothing,Regular
9030,18.06,2023-10-29,Home,Regular
9031,17.94,2023-10-10,Books,Regular
9032,94.26,2023-09-02,Books,Regular
9033,119.37,2023-10-05,Clothing,New
9034,29.78,2023-12-24,Electronics,Regular
9035,75.31,2023-06-07,Clothing,Regular
9036,9.09,2023-01-25,Books,Regular
9037,173.05,2023-06-18,Electronics,Regular
9038,436.35,2023-01-17,Clothing,Regular
9039,61.9,2023-04-18,Books,Regular
9040,2.72,2023-08-03,Books,Premium
9041,16.95,2023-04-24,Clothing,Regular
9042,69.09,2023-09-08,Books,Regular
9043,19.97,2023-10-28,Home,Regular
9044,152.42,2023-06-03,Home,Regular
9045,67.07,2023-11-25,Electronics,Regular
9046,14.19,2023-01-30,Home,Regular
9047,34.42,2023-11-03,Home,Regular
9048,11.33,2023-10-30,Clothing,New
9049,26.6,2023-04-28,Electronics,New
9050,17.02,2023-04-20,Clothing,New
9051,135.6,2023-04-22,Clothing,Regular
9052,419.56,2023-10-24,Home,New
9053,5.95,2023-10-31,Home,Regular
9054,3.29,2023-05-01,Books,New
9055,24.68,2023-08-05,Books,Regular
9056,5.35,2023-02-20,Electronics,New
9057,35.0,2023-06-21,Home,Regular
9058,81.35,2023-12-31,Books,Premium
9059,198.93,2023-02-27,Clothing,Regular
9060,42.17,2023-12-12,Home,Regular
9061,26.26,2023-10-28,Electronics,Regular
9062,3.08,2023-12-21,Electronics,New
9063,34.17,2023-03-07,Clothing,New
9064,36.07,2023-03-19,Books,New
9065,71.29,2023-01-07,Clothing,New
9066,14.15,2023-09-22,Books,New
9067,19.65,2023-08-24,Home,Regular
9068,5.62,2023-03-06,Electronics,New
9069,2.12,2023-10-16,Books,Premium
9070,8.76,2023-04-20,Clothing,Premium
9071,5.03,2023-02-19,Home,Premium
9072,49.6,2023-06-04,Books,New
9073,17.78,2023-02-03,Home,Premium
9074,17.36,2023-04-07,Home,Premium
9075,10.16,2023-05-16,Clothing,Premium
9076,0.68,2023-11-07,Clothing,Regular
9077,202.34,2023-10-17,Home,Regular
9078,9.97,2023-06-11,Home,New
9079,20.19,2023-09-22,Books,New
9080,5.78,2023-07-27,Clothing,New
9081,106.31,2023-05-05,Books,Premium
9082,39.34,2023-09-22,Electronics,New
9083,12.28,2023-09-07,Books,New
9084,20.68,2023-08-14,Home,Premium
9085,248.1,2023-08-14,Electronics,New
9086,30.34,2023-09-07,Books,Premium
9087,26.63,2023-05-21,Electronics,Regular
9088,10.7,2023-11-14,Clothing,New
9089,3.41,2023-03-01,Books,New
9090,27.33,2023-11-19,Books,Regular
9091,48.94,2023-05-05,Clothing,Premium
9092,123.9,2023-02-15,Books,Premium
9093,2.23,2023-08-08,Electronics,Regular
9094,8.58,2023-05-18,Clothing,Regular
9095,16.5,2023-10-25,Electronics,Regular
9096,32.98,2023-06-07,Books,Regular
9097,27.83,2023-09-02,Books,Regular
9098,28.62,2023-04-23,Books,New
9099,54.04,2023-03-18,Books,Regular
9100,11.2,2023-05-22,Electronics,Regular
9101,101.59,2023-08-10,Books,New
9102,55.71,2023-08-28,Clothing,Regular
9103,22.56,2023-07-31,Clothing,Regular
9104,226.13,2023-12-27,Home,Regular
9105,214.37,2023-09-10,Clothing,Regular
9106,101.44,2023-12-07,Home,Regular
9107,0.88,2023-02-13,Clothing,Regular
9108,220.24,2023-01-23,Clothing,Premium
9109,85.95,2023-04-24,Books,Regular
9110,367.86,2023-02-19,Clothing,Regular
9111,146.2,2023-07-11,Books,Regular
9112,220.08,2023-07-09,Books,Regular
9113,95.05,2023-07-29,Clothing,New
9114,167.07,2023-09-30,Electronics,Regular
9115,362.47,2023-12-21,Books,Regular
9116,42.94,2023-11-17,Clothing,Regular
9117,5.02,2023-02-13,Electronics,Regular
9118,22.9,2023-05-04,Clothing,Regular
9119,52.88,2023-04-04,Clothing,New
9120,36.23,2023-03-06,Electronics,Regular
9121,7.42,2023-07-18,Clothing,Regular
9122,4.68,2023-07-21,Books,Regular
9123,13.61,2023-03-24,Home,Regular
9124,87.29,2023-09-17,Home,New
9125,220.61,2023-09-25,Clothing,Regular
9126,99.47,2023-01-08,Home,Regular
9127,117.79,2023-05-25,Home,Regular
9128,30.05,2023-11-21,Home,Regular
9129,4.09,2023-07-09,Books,Regular
9130,19.18,2023-05-07,Books,Regular
9131,24.28,2023-04-03,Home,Regular
9132,18.24,2023-03-30,Electronics,New
9133,35.36,2023-02-06,Electronics,New
9134,56.24,2023-10-26,Electronics,New
9135,92.17,2023-02-01,Books,Premium
9136,23.72,2023-04-17,Books,Premium
9137,3.37,2023-01-17,Books,New
9138,18.55,2023-10-13,Books,Regular
9139,34.9,2023-01-15,Home,Premium
9140,143.65,2023-04-23,Books,Regular
9141,16.75,2023-07-29,Home,Regular
9142,61.26,2023-05-30,Electronics,New
9143,46.9,2023-04-14,Home,New
9144,34.91,2023-04-11,Electronics,Regular
9145,101.15,2023-10-19,Books,Regular
9146,14.98,2023-12-22,Electronics,Regular
9147,16.61,2023-05-08,Electronics,New
9148,32.65,2023-01-15,Home,Premium
9149,15.36,2023-01-14,Electronics,Premium
9150,60.92,2023-10-05,Clothing,New
9151,14.07,2023-07-21,Electronics,New
9152,43.45,2023-10-14,Books,Regular
9153,29.36,2023-09-12,Electronics,New
9154,42.86,2023-11-28,Clothing,New
9155,19.07,2023-11-20,Home,New
9156,22.05,2023-10-15,Electronics,Premium
9157,37.16,2023-06-23,Clothing,Premium
9158,42.2,2023-04-23,Books,New
9159,32.95,2023-07-05,Books,Premium
9160,256.32,2023-07-03,Home,Regular
9161,10.09,2023-08-11,Books,Regular
9162,30.66,2023-03-09,Clothing,Premium
9163,5.01,2023-08-28,Electronics,Regular
9164,51.75,2023-06-16,Clothing,Premium
9165,8.69,2023-08-15,Home,Regular
9166,23.71,2023-03-29,Electronics,Regular
9167,21.19,2023-06-08,Clothing,New
9168,46.39,2023-03-18,Home,Regular
9169,17.06,2023-11-16,Home,Regular
9170,16.21,2023-06-28,Electronics,Premium
9171,185.49,2023-03-24,Electronics,Regular
9172,46.59,2023-01-16,Books,New
9173,16.89,2023-09-04,Books,New
9174,24.51,2023-03-20,Electronics,Premium
9175,238.51,2023-12-28,Books,Regular
9176,24.97,2023-07-14,Electronics,Regular
9177,14.48,2023-04-16,Books,Premium
9178,14.56,2023-08-29,Clothing,Premium
9179,17.13,2023-04-11,Home,Regular
9180,16.23,2023-10-27,Electronics,New
9181,7.13,2023-04-23,Electronics,Regular
9182,8.59,2023-12-27,Electronics,Regular
9183,12.24,2023-08-09,Clothing,Premium
9184,67.35,2023-11-05,Home,Premium
9185,20.96,2023-01-27,Books,Regular
9186,25.83,2023-05-08,Books,Premium
9187,152.03,2023-09-27,Home,New
9188,156.65,2023-08-28,Books,New
9189,23.6,2023-03-12,Electronics,Regular
9190,15.53,2023-05-11,Home,Premium
9191,11.74,2023-04-07,Clothing,New
9192,76.05,2023-08-12,Home,Regular
9193,25.9,2023-05-06,Electronics,Premium
9194,20.83,2023-04-23,Home,Regular
9195,12.47,2023-03-17,Clothing,New
9196,13.15,2023-05-30,Clothing,Regular
9197,48.62,2023-03-13,Home,Regular
9198,6.83,2023-12-18,Home,Regular
9199,109.27,2023-02-26,Books,Premium
9200,17.45,2023-11-30,Books,New
9201,27.67,2023-06-06,Electronics,Premium
9202,6.66,2023-05-18,Books,Regular
9203,32.63,2023-03-26,Electronics,Regular
9204,22.33,2023-08-21,Electronics,Premium
9205,31.18,2023-09-08,Home,New
9206,193.65,2023-06-20,Books,New
9207,40.99,2023-01-21,Clothing,Premium
9208,12.76,2023-12-02,Clothing,New
9209,14.1,2023-12-24,Home,New
9210,67.64,2023-06-07,Clothing,Regular
9211,157.34,2023-08-12,Clothing,New
9212,46.45,2023-06-14,Home,Premium
9213,75.68,2023-04-28,Clothing,Premium
9214,68.83,2023-01-29,Home,Regular
9215,181.79,2023-06-16,Electronics,Regular
9216,3.19,2023-10-26,Books,Regular
9217,73.75,2023-01-07,Clothing,New
9218,107.82,2023-08-01,Home,New
9219,6.64,2023-11-18,Clothing,New
9220,11.44,2023-03-21,Books,Regular
9221,11.93,2023-03-08,Clothing,Regular
9222,13.81,2023-10-09,Electronics,Premium
9223,18.58,2023-04-04,Home,Regular
9224,44.31,2023-03-12,Books,Regular
9225,93.58,2023-05-18,Electronics,Regular
9226,121.22,2023-05-24,Clothing,Premium
9227,12.12,2023-11-16,Clothing,Premium
9228,12.02,2023-08-14,Clothing,Premium
9229,160.61,2023-05-29,Books,New
9230,71.96,2023-07-15,Home,Regular
9231,36.58,2023-12-15,Books,Regular
9232,58.44,2023-02-11,Electronics,New
9233,31.95,2023-03-17,Home,Premium
9234,62.15,2023-12-18,Books,New
9235,22.13,2023-12-16,Clothing,New
9236,45.72,2023-03-06,Electronics,Regular
9237,5.41,2023-02-22,Clothing,Regular
9238,14.51,2023-06-03,Books,Premium
9239,14.7,2023-01-19,Electronics,Regular
9240,21.13,2023-08-28,Home,Regular
9241,10.89,2023-01-29,Home,Regular
9242,17.46,2023-01-22,Books,New
9243,5.38,2023-06-27,Books,Regular
9244,63.97,2023-12-16,Home,Regular
9245,29.99,2023-06-05,Home,Regular
9246,4.28,2023-05-11,Books,Premium
9247,12.16,2023-12-31,Home,Regular
9248,49.6,2023-07-14,Electronics,Regular
9249,17.26,2023-05-17,Books,Premium
9250,14.35,2023-05-21,Electronics,Regular
9251,30.28,2023-03-13,Clothing,Regular
9252,50.01,2023-07-06,Electronics,New
9253,5.91,2023-06-10,Books,Regular
9254,64.08,2023-04-09,Clothing,Premium
9255,12.68,2023-02-28,Home,Regular
9256,32.41,2023-04-24,Electronics,Regular
9257,31.74,2023-07-05,Electronics,Regular
9258,17.59,2023-01-22,Books,Regular
9259,9.69,2023-02-26,Home,New
9260,23.5,2023-12-12,Books,Premium
9261,232.85,2023-07-18,Home,Premium
9262,6.46,2023-01-24,Books,Regular
9263,252.34,2023-09-10,Home,New
9264,24.25,2023-01-23,Clothing,Regular
9265,34.55,2023-09-27,Books,New
9266,8.99,2023-10-01,Clothing,Regular
